species	region	tot.records
Hymenidium_apiolens	0	1
Pleurospermum_hookeri	0.027027027027027	37
Pseudotrachydium_dichotomum	0	1
Eremodaucus_lehmannii	0	1
Hymenidium_wrightianum	0	16
Pleurospermum_yunnanense	0.166666666666667	6
Hymenidium_cristatum	0	6
Pleurospermum_franchetianum	0.0384615384615385	26
Hymenidium_giraldii	0	5
Pleurospermum_uralense	0	32
Neogoezia_breedlovei	1	2
Neogoezia_gracilipes	1	25
Neogoezia_minor	0.894736842105263	19
Neogoezia_planipetala	0.948717948717949	39
Neogoezia_macvaughii	1	23
Cicuta_douglasii	0	268
Cicuta_bulbifera	0	201
Cicuta_maculata	0.0305343511450382	917
Cicuta_virosa	8.18196694485354e-05	12222
Perideridia_americana	0	33
Perideridia_bacigalupii	0	58
Perideridia_bolanderi	0.00328947368421053	304
Perideridia_californica	0	39
Perideridia_erythrorhiza	0	3
Perideridia_howellii	0.0208333333333333	48
Perideridia_parishii	0	591
Perideridia_lemmonii	0	181
Perideridia_leptocarpa	0	11
Perideridia_oregana	0	85
Perideridia_pringlei	0	130
Perideridia_gairdneri	0.00340136054421769	294
Perideridia_kelloggii	0.00588235294117647	170
Sium_suave	0.0132743362831858	452
Sium_sisarum	0	32
Sium_frigidum	0	8
Sium_latifolium	0	12807
Sium_medium	0	15
Sium_ninsi	0	4
Sium_repandum	0.272727272727273	11
Sium_serrum	0	12
Cryptotaenia_japonica	0.309904153354633	313
Cryptotaenia_thomasii	0	3
Cryptotaenia_africana	1	36
Cryptotaenia_calycina	1	16
Cryptotaenia_canadensis	0.0329861111111111	576
Oxypolis_fendleri	0	87
Oxypolis_occidentalis	0	110
Oxypolis_ternata	0	7
Berula_erecta	0.00718052283181869	26739
Cynosciadium_digitatum	0.0357142857142857	28
Lilaeopsis_attenuata	0.833333333333333	6
Lilaeopsis_chinensis	0.222222222222222	36
Lilaeopsis_macloviana	0.534883720930233	43
Lilaeopsis_schaffneriana	0.78125	192
Lilaeopsis_polyantha	0.00248756218905473	402
Lilaeopsis_ruthiana	0	42
Lilaeopsis_occidentalis	0.0140845070422535	71
Lilaeopsis_brasiliensis	0.777777777777778	18
Lilaeopsis_masonii	0	25
Lilaeopsis_brisbanica	0	16
Lilaeopsis_carolinensis	0.181818181818182	22
Helosciadium_bermejoi	0	4
Helosciadium_crassipes	0	6
Helosciadium_repens	0	786
Helosciadium_nodiflorum	0	16225
Helosciadium_inundatum	0	2256
Berula_imbricata	1	7
Limnosciadium_pinnatum	0.15	20
Limnosciadium_pumilum	0.642857142857143	14
Ptilimnium_nuttallii	0	82
Ptilimnium_texense	0	4
Ptilimnium_capillaceum	0.032258064516129	155
Ptilimnium_costatum	0	22
Trepocarpus_aethusae	0.0294117647058824	34
Trocdaris_verticillatum	0	4595
Thorella_verticillato-inundata	0	1
Tiedemannia_filiformis	0.0454545454545455	44
Tiedemannia_canbyi	0	2
Harperella_nodosa	0	8
Oenanthe_conioides	0	21
Oenanthe_fluviatilis	0	243
Oenanthe_pimpinelloides	0	1329
Oenanthe_lachenalii	0	2293
Oenanthe_peucedanifolia	0	1144
Oenanthe_linearis	0.633663366336634	101
Oenanthe_javanica	0.530188679245283	530
Oenanthe_banatica	0	8
Oenanthe_crocata	0	4366
Oenanthe_divaricata	0	1
Oenanthe_foucaudii	0	25
Oenanthe_mildbraedii	1	5
Oenanthe_millefolia	0	1
Oenanthe_palustris	1	13
Oenanthe_sarmentosa	0	325
Oenanthe_silaifolia	0	988
Oenanthe_virgata	0	5
Oenanthe_benghalensis	0.766666666666667	30
Oenanthe_thomsonii	0.459459459459459	37
Oenanthe_aquatica	0	19221
Oenanthe_hookeri	0.2	5
Oenanthe_lisae	0	1
Oenanthe_procumbens	1	5
Oenanthe_fistulosa	0	16953
Oenanthe_prolifera	0	29
Campanula_delicatula	0	8
Campanula_pinatzii	0	3
Campanula_podocarpa	0	3
Campanula_rhodensis	0	15
Campanula_simulans	0	4
Ligularia_anoleuca	1	2
Cyanea_acuminata	1	3
Cyanea_coriacea	1	1
Delissea_subcordata	1	1
Lobelia_hypoleuca	1	16
Lobelia_niihauensis	1	1
Lobelia_yuccoides	1	2
Trematolobelia_kauaiensis	1	3
Apetahia_longistigmata	1	4
Sclerotheca_jayorum	1	1
Lobelia_columnaris	1	26
Lobelia_excelsa	0	14
Lobelia_nicotianifolia	0.855555555555556	90
Lobelia_organensis	0.607843137254902	51
Lobelia_petiolata	1	13
Burmeistera_crispiloba	0.954545454545455	22
Centropogon_gutierrezii	1	56
Lobelia_vivaldii	1	1
Cyanea_leptostegia	1	1
Cyanea_floribunda	1	8
Cyanea_pilosa	1	9
Cyanea_hirtella	0.9	10
Lobelia_villosa	1	2
Youngia_prattii	0	3
Sonchus_transcaspicus	0.5	4
Youngia_henryi	0	7
Youngia_pilifera	0	1
Campanula_alpestris	0	166
Campanula_collina	0	9
Campanula_hawkinsiana	0	14
Campanula_radicosa	0	12
Campanula_bellidifolia	0	11
Campanula_sibirica	0	172
Campanula_tridentata	0	18
Campanula_tymphaea	0	28
Campanula_witasekiana	0	11
Edraianthus_graminifolius	0	73
Edraianthus_horvatii	0	2
Edraianthus_parnassicus	0	1
Edraianthus_serbicus	0	1
Edraianthus_serpyllifolius	0	6
Edraianthus_wettsteinii	0	1
Campanula_orphanidea	0	11
Lomelosia_comosa	0	20
Scabiosa_turolensis	0	708
Lonicera_affinis	0.333333333333333	6
Lonicera_bournei	0.692307692307692	13
Lonicera_mochidzukiana	0	4
Lonicera_caucasica	0.0128205128205128	78
Lonicera_conjugialis	0	368
Lonicera_ramosissima	0	40
Lonicera_linderifolia	0	2
Lonicera_strophiophora	0	19
Lonicera_tschonoskii	0	8
Atractylodes_macrocephala	0.4	20
Cephalaria_syriaca	0.0125	160
Cephalaria_hirsuta	0	1
Lomelosia_calocephala	0	1
Pterocephalus_spathulatus	0	209
Pterocephalus_dumetorum	0	3
Olearia_persoonioides	0	154
Valeriana_alpestris	0	50
Valeriana_dioscoridis	0	187
Valeriana_globulariifolia	0	289
Valeriana_pratensis	0.423076923076923	52
Valeriana_phyliciodes	1	1
Ilex_affinis	0.842424242424242	165
Ilex_buxifolia	1	7
Ilex_chamaebuxus	1	1
Ilex_conocarpa	0.878787878787879	33
Ilex_dipyrena	0.354838709677419	62
Ilex_lundii	0.941176470588235	17
Ilex_intricata	0.222222222222222	9
Ilex_mucronata	0	279
Ilex_nipponica	0.230769230769231	13
Ilex_rupicola	1	14
Ilex_retusa	0.986111111111111	72
Phyllonoma_laticuspis	0.990867579908676	219
Viburnum_hispidulum	1	9
Viburnum_bracteatum	0	3
Viburnum_anabaptista	1	14
Viburnum_lasiophyllum	1	21
Viburnum_microphyllum	1	30
Campanula_barbata	0	741
Tanacetum_corymbosum	0	528
Xerolekia_speciosissima	0	2
Chrysanthoglossum_deserticola	0	3
Coleostephus_myconis	0.00784313725490196	510
Leucanthemum_burnatii	0	21
Leucanthemum_monspeliense	0	144
Leucanthemum_gaudinii	0	254
Leucanthemum_gracilicaule	0	25
Metalasia_bodkinii	0	6
Metalasia_quinqueflora	0	6
Metalasia_seriphiifolia	0	6
Metalasia_tenuis	0	8
Artemisia_aschurbajewii	0	1
Artemisia_alpina	0	3
Arctanthemum_integrifolium	0	28
Artemisia_ludoviciana	0	33
Artemisia_umbelliformis	0	183
Artemisia_packardiae	0.0476190476190476	21
Artemisia_papposa	0	23
Artemisia_persica	0	65
Solanecio_cydoniifolius	1	5
Ismelia_carinata	0.111111111111111	54
Castrilanthemum_debeauxii	0	23
Prolongoa_hispanica	0	151
Leucanthemopsis_pulverulenta	0	290
Phalacrocarpum_oppositifolium	0	273
Leucanthemopsis_pallida	0	399
Leucanthemopsis_pectinata	0	94
Leucanthemopsis_alpina	0	640
Brickellia_vernicosa	0.838709677419355	31
Ozothamnus_rufescens	0	310
Amphiglossa_perotrichoides	0	5
Amphiglossa_rudolphii	0	2
Amphiglossa_susannae	0	4
Disparago_laxifolia	0	4
Stoebe_nervigera	0	8
Triodanis_perfoliata	0.184937238493724	1195
Inula_montana	0	30
Leucanthemum_adustum	0	479
Leucanthemum_halleri	0	16
Leucanthemum_atratum	0	47
Leucanthemum_coronopifolium	0	24
Leucanthemum_delarbrei	0	26
Leucanthemum_favargeri	0	12
Leucanthemum_graminifolium	0	141
Leucanthemum_lacustre	0.2	10
Leucanthemum_maestracense	0	134
Leucanthemum_maximum	0.0200501253132832	399
Leucanthemum_merinoi	0	14
Leucanthemum_montserratianum	0	6
Leucanthemum_virgatum	0	21
Leucanthemum_pachyphyllum	0	1
Leucanthemum_platylepis	0	8
Leucanthemum_heterophyllum	0	3
Leucanthemum_gallaecicum	0	9
Leucanthemum_lithopolitanicum	0	2
Leucanthemum_pallens	0	904
Pulicaria_odora	0	736
Cotula_alpina	0	275
Santolina_chamaecyparissus	0.00731452455590387	957
Brachylaena_huillensis	0.967741935483871	31
Hypochaeris_montana	0	35
Allagopappus_canariensis	0	52
Chiliadenus_glutinosus	0	1248
Pulicaria_canariensis	0	21
Pulicaria_undulata	0	7
Schizogyne_sericea	0	131
Vieraea_laevigata	0	13
Ajania_tibetica	0	104
Anacyclus_homogamos	0	13
Handelia_trichophylla	0	17
Hippolytia_dolichophylla	0.113636363636364	44
Gonospermum_revolutum	0	2
Matricaria_matricarioides	0.00447928331466965	893
Tripleurospermum_lamellatum	0	2
Pseudohandelia_umbellifera	0	1
Tanacetum_achilleifolium	0	6
Tanacetum_alyssifolium	0	1
Tanacetum_ferulaceum	0	10
Tanacetum_leptophyllum	0	4
Tanacetum_microphyllum	0	90
Tanacetum_poteriifolium	0	3
Tanacetum_siculum	0	3
Pyrethrum_uniflorum	0	4
Tanacetum_vahlii	0	51
Tzvelevopyrethrum_walteri	0	2
Tripleurospermum_sevanense	0	1
Tripleurospermum_transcaucasicum	0	14
Xylanthemum_fisherae	0	29
Metalasia_brevifolia	0	31
Tanacetum_sinuatum	0	2
Arnica_sororia	0.00531914893617021	188
Arnica_venosa	0	20
Arnica_spathulata	0	103
Arnica_ovata	0	130
Arnica_sachalinensis	0	1
Arnica_fulgens	0	184
Arnica_viscosa	0	48
Arnica_lessingii	0	97
Arnica_griscomii	0	142
Arnica_acaulis	0	9
Arnica_rydbergii	0	108
Lobelia_bambuseti	1	9
Lobelia_telekii	1	12
Lobelia_thapsoidea	1	8
Campanula_lingulata	0	145
Campanula_cervicaria	0	5808
Campanula_foliosa	0	13
Campanula_moesiaca	0	5
Mikania_fragilis	1	25
Chondrilla_brevirostris	0	4
Tolpis_calderae	0	6
Tolpis_crassiuscula	0	2
Tolpis_laciniata	0	112
Tolpis_lagopoda	0	21
Tolpis_webbii	0	2
Eupatorium_maculatum	0	254
Chromolaena_haenkeana	0.903225806451613	31
Tamaulipa_azurea	0.575	80
Fleischmannia_incarnata	0.156862745098039	51
Carlina_brachylepis	0	286
Carlina_libanotica	0	210
Carlina_pygmaea	0	2
Carlina_biebersteinii	0	11
Carlina_nebrodensis	0	1
Carlina_frigida	0	7
Carlina_canariensis	0	77
Carlina_xeranthemoides	0	18
Carlina_diae	0	2
Carlina_tragacanthifolia	0	18
Carlina_macrophylla	0	2
Atractylis_humilis	0	1296
Atractylis_phaeolepis	0	55
Cousinia_alepideae	0	2
Staehelina_petiolata	0	10
Viguiera_incana	1	8
Saussurea_chetchozensis	0.0714285714285714	14
Saussurea_andryaloides	0	37
Saussurea_jacea	0	48
Saussurea_tridactyla	0	1
Helichrysum_litoreum	0	21
Anthemis_plutonia	0	2
Anthemis_pedunculata	0	141
Anthemis_candidissima	0	11
Anthemis_secundiramea	0	15
Anthemis_hyalina	0	35
Anthemis_alpestris	0	111
Anthemis_gharbensis	0	2
Anthemis_chia	0	52
Anthemis_pseudocotula	0	233
Anthemis_ammanthus	0	4
Anthemis_cretica	0	1
Anthemis_aetnensis	0	1
Anthemis_bornmuelleri	0	166
Anthemis_boveana	0	1
Anthemis_brachystephana	0	1
Anthemis_hebronica	0	29
Anthemis_kotschyana	0	6
Anthemis_macedonica	0	10
Anthemis_maroccana	0	2
Anthemis_mauritiana	0	3
Anthemis_tomentella	0	4
Anthemis_ubensis	0	1
Anthemis_werneri	0	12
Anthemis_arenicola	0	1
Anthemis_edumea	0	2
Anthemis_homalolepis	0	1
Anthemis_laconica	0	1
Anthemis_rascheyana	0	4
Anthemis_rigida	0	26
Anthemis_sintenisii	0	3
Anthemis_yemensis	0	1
Anthemis_zoharyana	0	4
Anthemis_adonidifolia	0	1
Anthemis_ammophila	0	1
Anthemis_atropatana	0	2
Anthemis_filicaulis	0	1
Anthemis_fimbriata	0	1
Anthemis_fumariifolia	0	2
Cota_halophila	0	1
Anthemis_hamrinensis	0	1
Anthemis_leucanthemifolia	0	63
Anthemis_melanacme	0	1
Anthemis_mirheydari	0	1
Anthemis_pauciloba	0	1
Anthemis_scopulorum	0	7
Anthemis_scrobicularis	0	1
Anthemis_tubicina	0	1
Anthemis_wettsteiniana	0	1
Anthemis_abylaea	0	2
Anthemis_aciphylla	0	1
Anthemis_bourgaei	0	8
Anthemis_kandaharica	0	1
Anthemis_sterilis	0	1
Anthemis_ismelia	0	1
Anthemis_persica	0	5
Anthemis_muricata	0	1
Plagius_maghrebinus	0	2
Helichrysum_alsinoides	0	10
Helichrysum_leontonyx	0	29
Ixeris_debilis	0	6
Lasiopogon_micropoides	0	8
Ifloga_anomala	0	4
Ifloga_glomerata	0	20
Ifloga_molluginoides	0	14
Ifloga_ambigua	0	6
Trichogyne_candida	0	2
Ifloga_lerouxiae	0	3
Ifloga_pilulifera	0	6
Ifloga_verticillata	0	6
Trixis_erosa	0.95	20
Artemisia_carvifolia	0.222222222222222	9
Artemisia_vexans	0	2
Artemisia_igniaria	0	10
Dendranthema_arisanense	1	37
Centropogon_valerioi	1	27
Sigesbeckia_glabrescens	0	52
Santolina_pectinata	0	205
Santolina_viscosa	0	210
Santolina_villosa	0	1174
Lasiospermum_pedunculare	0	1
Santolina_benthamiana	0	16
Santolina_magonica	0	10
Santolina_neapolitana	0	1
Santolina_insularis	0	7
Santolina_decumbens	0	46
Santolina_ligustica	0	1
Santolina_corsica	0	20
Santolina_impressa	0	23
Santolina_virens	0	13
Santolina_ageratifolia	0	12
Santolina_melidensis	0	11
Santolina_rosmarinifolia	0	79
Santolina_semidentata	0	94
Santolina_elegans	0	41
Cladanthus_arabicus	0	56
Cladanthus_mixtus	0	3
Cladanthus_scariosus	0	56
Lepidophorum_repandum	0	86
Chamaemelum_fuscatum	0	1003
Mecomischus_halimifolius	0	2
Rhetinolepis_lonadioides	0	4
Discophora_guianensis	1	456
Ilex_macfadyenii	0.992592592592593	135
Ilex_formosana	0.975935828877005	374
Ilex_hayatana	1	2
Ilex_lonicerifolia	1	80
Ilex_uraiensis	1	180
Ilex_trichothyrsa	1	3
Ilex_subcordata	0.909090909090909	22
Ilex_integrifolia	1	4
Ilex_elmerrilliana	0.821428571428571	28
Ilex_suaveolens	0.847826086956522	46
Mulinum_spinosum	0.00666666666666667	150
Lonicera_webbiana	0.0824742268041237	97
Scabiosa_canescens	0	612
Auranticarpa_rhombifolia	0.275303643724696	247
Pittosporum_viridiflorum	0.837837837837838	222
Pittosporum_pentandrum	1	66
Hydrocotyle_umbellata	0.644160583941606	548
Hedera_caucasigena	0	1
Bunium_microcarpum	0	33
Bunium_rectangulum	0	2
Bunium_setaceum	0	2
Galagania_tenuisecta	0	2
Galagania_fragrantissima	0	7
Bunium_alpinum	0	40
Bunium_pachypodum	0	112
Semenovia_propinqua	0	3
Bunium_afghanicum	0	1
Bunium_macuca	0	41
Bunium_caroides	0	3
Bunium_cylindricum	0	2
Bunium_ferulaceum	0	41
Bunium_fontanesii	0	1
Bunium_hissaricum	0	23
Bunium_kuhitangi	0	4
Bunium_longipes	0	1
Bunium_persicum	0	2
Hyalolaena_trichophylla	0	1
Bupleurum_petraeum	0	114
Bupleurum_veronense	0	21
Hymenidium_benthamii	0.321428571428571	28
Hymenidium_foetens	0	14
Trachydium_involucellatum	0	4
Trachydium_variabile	0	6
Eleutherospermum_cicutarium	0	9
Aulacospermum_stylosum	0	1
Hymenidium_amabile	0	19
Hymenidium_chloroleucum	0	3
Hymenidium_decurrens	0.25	8
Hymenidium_hedinii	0	24
Hymenidium_linearilobum	0	5
Hymenidium_stellatum	0	42
Pleurospermum_austriacum	0	406
Pseudotrachydium_kotschyi	0	2
Aulacospermum_roylei	0.037037037037037	27
Geocaryum_bornmuelleri	0	3
Daucus_sahariensis	0	8
Turgenia_latifolia	0	1140
Torilis_leptophylla	0.00240384615384615	1248
Geocaryum_parnassicum	0	16
Geocaryum_creticum	0	3
Szovitsia_callicarpa	0	3
Hymenolaena_candollei	0	1
Keraymonia_cortiformis	0.166666666666667	6
Physospermopsis_nana	0.1	10
Marlothiella_gummifera	0.333333333333333	3
Phlyctidocarpa_flava	0.333333333333333	3
Domeykoa_perennis	0	3
Mulinum_valentini	0	7
Mulinum_leptacanthum	0	13
Mulinum_echinus	0	12
Mulinum_albovaginatum	0	16
Azorella_spinosa	0	3
Mulinum_crassifolium	0.111111111111111	9
Azorella_cryptantha	0.05	20
Azorella_corymbosa	1	20
Azorella_multifida	1	59
Azorella_pedunculata	1	67
Azorella_crassipes	0	7
Mulinum_hallei	0	19
Mulinum_microphyllum	0	6
Azorella_madreporica	0	17
Azorella_patagonica	0	12
Azorella_cuatrecasasii	1	25
Azorella_julianii	1	2
Azorella_aretioides	0.982456140350877	57
Azorella_crenata	0.942028985507246	69
Azorella_diapensioides	1	16
Azorella_diversifolia	0	9
Azorella_ameghinoi	0	9
Huanaca_boelckei	0	2
Huanaca_burkartii	0	4
Actinotus_helianthi	0.0201207243460765	1988
Centella_linifolia	0	7
Chlaenosciadium_gardneri	0	27
Homalosciadium_homalocarpum	0	151
Mackinlaya_schlechteri	1	37
Micropleura_renifolia	0.986175115207373	217
Pentapeltis_peltigera	0	102
Pentapeltis_silvatica	0	53
Platysace_lanceolata	0.0018579686209744	4844
Platysace_stephensonii	0	71
Trachymene_valida	0.958620689655172	145
Schoenolaena_juncea	0	91
Xanthosia_atkinsoniana	0	472
Xanthosia_pilosa	0.000322997416020672	3096
Xanthosia_pusilla	0	8
Xanthosia_rotundifolia	0	150
Xanthosia_tridentata	0	1913
Aciphylla_simplicifolia	0	311
Andriana_tsaratananensis	1	7
Anisotome_pilifera	0	109
Lagoecia_cuminoides	0	579
Polemanniopsis_marlothii	0	4
Actinolema_eryngioides	0	2
Alepidea_capensis	0.1	10
Astrantia_maxima	0	26
Asteriscium_chilense	0	17
Asteriscium_closii	0	9
Asteriscium_glaucum	0.222222222222222	9
Azorella_biloba	0.948051948051948	77
Laretia_compacta	0.743589743589744	39
Azorella_filamentosa	0.0769230769230769	13
Azorella_fuegiana	0	17
Azorella_lycopodioides	0	30
Azorella_selago	0	58
Azorella_monantha	0	37
Azorella_pulvinata	1	5
Azorella_trifoliolata	0	24
Bolax_caespitosa	0	4
Bolax_gummifera	0	13
Bowlesia_flabilis	0.923076923076923	26
Bowlesia_lobata	0.96	50
Bowlesia_platanifolia	0.941176470588235	17
Bowlesia_tropaeolifolia	0.361111111111111	36
Bowlesia_uncinata	0	4
Dichosciadium_ranunculaceum	0	91
Dickinsia_hydrocotyloides	0.260869565217391	23
Diplaspis_cordifolia	0.0106951871657754	374
Diplaspis_hydrocotyle	0	47
Diposis_bulbocastanum	0	2
Domeykoa_oppositifolia	0	8
Domeykoa_amplexicaulis	0.166666666666667	6
Drusa_glandulosa	0	109
Eremocharis_fruticosa	0	13
Eremocharis_longiramea	0.333333333333333	9
Eremocharis_tripartita	1	6
Eremocharis_triradiata	0.857142857142857	7
Gymnophyton_isatidicarpum	0	15
Gymnophyton_polycephalum	0.125	24
Gymnophyton_robustum	0	3
Gymnophyton_spinosissimum	0	3
Hermas_capitata	0	5
Homalocarpus_dichotomus	0	5
Homalocarpus_digitatus	0	1
Homalocarpus_integerrimus	0	6
Huanaca_acaulis	0	25
Huanaca_andina	0	5
Klotzschia_brasiliensis	0.787234042553192	47
Klotzschia_glaziovii	1	44
Klotzschia_rhizophylla	1	22
Mulinum_ulicinum	0.333333333333333	9
Oschatzia_cuneifolia	0	86
Oschatzia_saxifraga	0	40
Pozoa_coriacea	0	39
Pozoa_volcanica	0	16
Schizeilema_fragoseum	0	37
Schizeilema_ranunculus	0	8
Spananthe_paniculata	0.951162790697674	430
Cheirodendron_bastardianum	1	4
Neopanax_colensoi	0	56
Osmoxylon_boerlagei	1	20
Osmoxylon_insidiator	1	14
Polyscias_schmidii	1	2
Hydrocotyle_modesta	0.380952380952381	21
Neosciadium_glochidiatum	0	36
Trachymene_coerulea	0	76
Trachymene_glaucifolia	0.00454545454545455	1100
Trachymene_hookeri	1	43
Trachymene_ceratocarpa	0	126
Pittosporum_brackenridgei	1	4
Melanophylla_aucubifolia	1	83
Melanophylla_modestei	1	9
Melanophylla_alnifolia	1	48
Aralidium_pinnatifidum	1	21
Torricellia_tiliifolia	1	1
Tilingia_ajanense	0	36
Coreopsis_gladiata	0.0246913580246914	81
Coreopsis_leavenworthii	0.0238095238095238	42
Coreopsis_paludosa	0.944444444444444	18
Acmella_radicans	0.997481108312343	397
Alepidocline_annua	1	13
Aphanactis_jamesoniana	1	17
Athroisma_gracile	1	16
Aster_squamatus	0.0645792563600783	511
Calea_megacephala	0.970588235294118	34
Desmanthodium_fruticosum	0.986842105263158	152
Dyscritothamnus_mirandae	0.4375	48
Enydra_sessilis	0.882352941176471	17
Greenmaniella_resinosa	0.452380952380952	42
Jaegeria_hirta	0.964054636951833	1391
Lasianthaea_macrocephala	0.989090909090909	275
Oteiza_scandens	1	8
Perityle_lindheimeri	0	6
Philactis_zinnioides	0.988505747126437	87
Ratibida_columnifera	0.0557593543653705	1363
Riencourtia_oblongifolia	0.994818652849741	193
Rudbeckia_hirta	0.0166344294003868	2585
Sigesbeckia_blakei	0.956521739130435	23
Spilanthes_urens	0.814814814814815	54
Tridax_balbisioides	0.353846153846154	130
Verbesina_jacksonii	0.846153846153846	13
Zinnia_juniperifolia	0.469879518072289	166
Coreopsis_hamiltonii	0	5
Coreopsis_californica	0	76
Coreopsis_calliopsidea	0	46
Coreopsis_cyclocarpa	0.88	75
Crepis_barbigera	0	28
Crepis_intermedia	0	250
Crepis_atribarba	0	180
Crepis_monticola	0	68
Crepis_occidentalis	0	521
Crepis_pleurocarpa	0	175
Crepis_modocensis	0	166
Crepis_bakeri	0	65
Crepis_runcinata	0.0108695652173913	276
Coespeletia_albarregensis	1	2
Espeletia_nana	1	8
Espeletia_oswaldiana	1	2
Ruilopezia_lindenii	1	15
Ruilopezia_vergarae	1	11
Argyroxiphium_caliginis	1	1
Achillea_cuspidata	0.5	2
Artemisia_sinanensis	0	1
Wahlenbergia_saxicola	0	64
Campanula_tomentosa	0	11
Campanula_saxifraga	0	12
Campanula_alliariifolia	0	67
Campanula_dolomitica	0	4
Campanula_petrophila	0	3
Michauxia_campanuloides	0	37
Campanula_hierapetrae	0	2
Campanula_sartorii	0	8
Campanula_incurva	0	7
Campanula_spatulata	0	98
Campanula_rumeliana	0	18
Campanula_scutellata	0	14
Campanula_stricta	0	14
Campanula_ramosissima	0	58
Campanula_macrostachya	0	10
Campanula_jacquinii	0	5
Campanula_involucrata	0	7
Campanula_hagielia	0	19
Campanula_formanekiana	0	9
Campanula_damascena	0	7
Campanula_cymbalaria	0	6
Campanula_ajugifolia	0	2
Campanula_andrewsii	0	18
Campanula_stellaris	0	41
Campanula_cochleariifolia	0	891
Campanula_reiseri	0	7
Campanula_camptoclada	0	7
Campanula_cashmeriana	0	5
Campanula_davisii	0	2
Campanula_carpatica	0	177
Campanula_topaliana	0	42
Campanula_celsii	0	16
Campanula_lyrata	0	26
Campanula_myrtifolia	0	1
Campanula_pelviformis	0	17
Campanula_hierosolymitana	0	74
Campanula_speciosa	0	365
Campanula_macrostyla	0	2
Campanula_sarmatica	0	7
Campanula_carnica	0	28
Campanula_betonicifolia	0	1
Campanula_conferta	0	3
Campanula_telephioides	0	1
Campanula_crispa	0	2
Campanula_iconia	0	1
Campanula_mardinensis	0	2
Campanula_reuteriana	0	5
Campanula_teucrioides	0	1
Campanula_rupicola	0	27
Campanula_cymaea	0	4
Campanula_leucoclada	0	34
Campanula_lavrensis	0	1
Campanula_lamondiae	0	2
Campanula_ariana	0	1
Campanula_alsinoides	0	11
Campanula_tristis	0	2
Campanula_bayerniana	0	8
Campanula_incanescens	0	2
Campanula_longistyla	0	1
Campanula_mirabilis	0	1
Campanula_candida	0	1
Campanula_kermanica	0	4
Campanula_lourica	0	1
Campanula_cana	0.241379310344828	58
Campanula_buseri	0	1
Campanula_strigosa	0	135
Campanula_massalskyi	0	3
Campanula_ciliata	0	3
Campanula_troegerae	0	1
Campanula_carpatha	0	5
Campanula_crenulata	0.111111111111111	9
Githopsis_specularioides	0	228
Githopsis_diffusa	0	229
Githopsis_pulchella	0	115
Campanula_olympica	0	2
Campanula_micrantha	0	4
Campanula_romanica	0	2
Campanula_pterocaula	0	3
Campanula_fastigiata	0	64
Campanula_prenanthoides	0	354
Campanula_californica	0	58
Campanula_exigua	0	62
Campanula_aparinoides	0	280
Campanula_acutiloba	0	2
Campanula_pontica	0	2
Campanula_grandis	0	2
Campanula_aizoon	0	2
Asyneuma_argutum	0	19
Asyneuma_anthericoides	0	4
Campanula_perpusilla	0	2
Campanula_humillima	0	1
Campanula_rhomboidalis	0	338
Campanula_gentilis	0	5
Adenophora_nikoensis	0	60
Chamarea_longipedicellata	0	5
Hermas_gigantea	0	4
Hermas_quinquedentata	0	5
Molopospermum_peloponnesiacum	0	178
Alepidea_attenuata	0	5
Alepidea_ciliaris	0	2
Alepidea_galpinii	0	4
Alepidea_macowani	0	2
Alepidea_natalensis	0.142857142857143	7
Alepidea_pilifera	0	4
Alepidea_pusilla	0	7
Alepidea_reticulata	0	1
Alepidea_serrata	0	8
Alepidea_thodei	0	7
Astrantia_bavarica	0	54
Astrantia_colchica	0	2
Thaspium_pinnatifidum	0	4
Polemanniopsis_namibensis	0	1
Steganotaenia_commiphoroides	1	1
Bowlesia_palmata	0.428571428571429	14
Eleutherococcus_setchuenensis	0	2
Gymnophyton_flexuosum	0.0909090909090909	11
Homalocarpus_bowlesioides	0	2
Homalocarpus_dissectus	0	1
Platysace_ericoides	0.00110253583241455	2721
Schizeilema_nitens	0	34
Erigenia_bulbosa	0	202
Bupleurum_americanum	0.0125	80
Centella_erecta	0.811764705882353	85
Hydrocotyle_pusilla	0.92156862745098	102
Chaetosciadium_trichospermum	0	315
Yabea_microcarpa	0.0229226361031519	349
Lisaea_papyracea	0	1
Glochidotheca_foeniculacea	0	5
Andriana_marojejyensis	1	7
Anisopoda_bupleuroides	1	1
Cannaboides_andohahelensis	1	4
Hohenackeria_exscapa	0	71
Pseudocannaboides_andringitrensis	1	2
Tana_bojeriana	1	4
Pternopetalum_delavayi	0.0952380952380952	21
Sanicula_astrantiifolia	0.518518518518518	27
Echinops_sintenisii	0	1
Liatris_helleri	0	2
Hypochaeris_chondrilloides	0.0540540540540541	37
Hypochaeris_eremophila	0.6	10
Mikania_burchellii	0.761904761904762	42
Moschopsis_rosulata	0	7
Platyspermation_crassifolium	1	9
Crispiloba_disperma	0.959183673469388	49
Boopis_graminea	0	9
Pentaphragma_ellipticum	1	8
Phelline_lucida	1	20
Roussea_simplex	1	1
Berzelia_lanuginosa	0	19
Berzelia_albiflora	0	12
Columellia_oblonga	1	69
Desfontainia_spinosa	0.752525252525252	198
Sphenostemon_lobosporus	1	77
Quintinia_verdonii	0	664
Paracryphia_alticola	1	20
Dipsacus_sativus	0.0127659574468085	235
Escallonia_rubra	0.0333333333333333	150
Eremosyne_pectinata	0	39
